Source,RSTAR_dr2,RA_S,DEC_S,PLX_S,PLX_ERR_S,FLUX_U_S,FLUX_ERR_U_S,FLUX_B_S,FLUX_ERR_B_S,FLUX_V_S,FLUX_ERR_V_S,FLUX_R_S,FLUX_ERR_R_S,FLUX_G_S,FLUX_ERR_G_S,FLUX_I_S,FLUX_ERR_I_S,FLUX_J_S,FLUX_ERR_J_S,FLUX_H_S,FLUX_ERR_H_S,FLUX_K_S,FLUX_ERR_K_S,DIA_S,DIA_UNIT_S,DIST_S,DIST_UNIT_S,SOURCE_ID_2,RA_dr2,DEC_dr2,PLX_dr2,PLX_ERR_dr2,TEFF_dr2,TEFF_NEG_dr2,TEFF_POS_dr2,RSTAR_NEG_dr2,RSTAR_POS_dr2,LSTAR_dr2,LSTAR_NEG_dr2,LSTAR_POS_dr2,PLX_WAVG,PLX_ERR_WAVG,Teff_bl,Teff_bl_err,Rstar_bl,Rstar_bl_err,ang_dia_bl,ang_dia_bl_err,plx_bl,plx_bl_err,Walkers,Iterations,Burn In,Best Plx,Parallax,Parallax_err,Teff,u-(Teff),u+(Teff),u%(Teff),Teff_delta_bl,Radius,u-(Radius),u+(Radius),u%(Radius),Radius_delta_bl,scale,u-(scale),u+(scale),apprad,u-(apprad),u+(apprad),angdia,u-(angdia),u+(angdia),u%(angdia),angdia_delta_bl,Good Fit Points,Bad Points,Fit Error,Fit Quality,WL_min,WL_max,VizSed_Error,Baseln,Tau_Teff,Tau_Radius,Stored,Model,Name,Rsn,Rsn_err-,Rsn_err+,%Rsn_err-,%Rsn_err+,Runtime
TIC122224871,1.4394292,290.00042956418,38.53988213018,0.5334,0.0227,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0028904781851742,3621.525937953963,3630.7805477010033,3630.7805477010033,0.0076348421784707,3551.4033491464365,0.0100000035134666,3531.831700100824,0.0102517956795206,3470.5635441761888,,,1874.766,pc,Gaia DR2 2052874318864239616,290.00041540663034,38.539855050722615,0.5348833179737288,0.0309009780664097,5757.6665,5591.9927,6239.0376,1.2258804,1.2258804,2.051452,1.7659225,1.7659225,0.5339199017190867,0.0182942968949437,6159,129.54,1.23,0.39,0.0061,0.002,0.534883,0.030901,50,5000,1000,Simbad,0.5334,0.0227000005543231,6093,26,30,0.5,-1.1,1.28,0.0184,0.0191,1.5,4.1,4.66e-07,0.0635,0.0638,0.000683,46.5,46.7,0.00635,0.00029,0.00029,4.6,4.1,32,12,0.22,0.086477050075886,0.352,4.6,None,NASA,4.081,3.362,New,nextgen,TIC122224871,1.28,0.0184,0.0191,0.0143749999999999,0.014921875,0 days 00:10:16.295682
TIC122225232,2.8623905,290.10719715417,38.70223104487,2.228,0.012,3630.7805477010033,3630.7805477010033,0.0277971336542355,2910.717132447902,0.0685487961524355,3191.537853348665,0.0909494121262851,3531.831700100824,0.0891184711909743,3621.5626286778,3630.7805477010033,3630.7805477010033,0.3476962666069534,3561.229810356255,0.5340720727195438,3571.0834606320323,0.5942920750945642,3571.0834606320323,4090000.0,km,448.833,pc,Gaia DR2 2052881912366613376,290.1072124036288,38.70226937635252,2.228899397126357,0.0316848852191523,4874.073,4759.7266,4952.1665,2.7728252,2.7728252,4.1660137,4.0728183,4.0728183,2.228112823053677,0.0112221305195888,4991,75.0,2.94,0.07,0.0609,0.0017,2.2289,0.0316849,50,5000,1000,Simbad,2.228,0.0120000001043081,4936,75,75,1.5,-1.1,2.94,0.0782,0.0781,2.7,0.0,4.29e-05,0.0384,0.0383,0.00655,2.93,2.92,0.0609,0.0017,0.0017,2.8,0.0,13,29,0.14,0.0869663599217176,0.436,11.6,None,NASA,1.855,1.836,New,nextgen,TIC122225232,2.94,0.0782,0.0781,0.0265986394557823,0.0265646258503401,0 days 00:08:50.500307
TIC122293639,1.329145,290.09082465069,39.816956875,1.1302,0.0105,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0152980769397211,3621.549286270987,3630.7805477010033,3630.7805477010033,0.0350267769669635,3554.67581984433,0.0448745200734968,3561.229810356255,0.0460892806491651,3554.67581984433,,,884.799,pc,Gaia DR2 2101093092063293824,290.0907892682149,39.81690852946786,1.0991747353725434,0.0155864410316252,6309.0,5999.6665,6958.1797,1.092703,1.092703,2.521631,2.4160378,2.4160378,1.1205152325345589,0.0087083086294608,6194,62.11,1.29,0.19,0.0132,0.002,1.09917,0.0155864,50,5000,1000,Simbad,1.1302,0.0104999998584389,6090,64,58,1.0,-1.7,1.37,0.0274,0.034,2.5,6.2,2.4e-06,0.0312,0.0375,0.00155,10.1,12.1,0.0144,0.00032,0.00038,2.6,9.1,33,11,0.2,0.1095564922303566,0.436,4.6,None,NASA,1.926,1.951,New,nextgen,TIC122293639,1.37,0.0274,0.034,0.02,0.0248175182481751,0 days 00:10:27.108383
TIC122294261,1.2996194,289.97932649283,40.14280497922,0.7118,0.0208,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0032189528464181,3621.5292735295534,3630.7805477010033,3630.7805477010033,0.0089536438804962,3554.67581984433,0.0129419597786338,3531.831700100824,0.0130617130115873,3499.451673165252,,,1404.889,pc,Gaia DR2 2101148411242230272,289.9793241234356,40.142784765802745,0.6908060080441623,0.0264875614441169,5505.0,5414.197,6121.457,1.0510448,1.0510448,1.3975148,1.2633121,1.2633121,0.7037920709088185,0.0163589179206993,5561,83.0,1.19,0.18,0.0076,0.0012,0.690806,0.0264876,50,5000,1000,Simbad,0.7118,0.0208000000566244,5512,92,96,1.7,-0.9,1.21,0.0518,0.0532,4.4,1.7,7.42e-07,0.0733,0.0747,0.000861,42.5,43.4,0.00801,0.00042,0.00042,5.2,5.4,16,27,0.12,0.0628448769465414,0.363,4.6,None,NASA,1.876,1.877,New,ck04,TIC122294261,1.21,0.0518,0.0532,0.0428099173553719,0.0439669421487603,0 days 00:09:05.096817
TIC122294985,0.7523501,290.10655888794,40.49064161487,1.6193,0.0283,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.001735445319492,3621.492582367033,3630.7805477010033,3630.7805477010033,0.0093067945129528,3544.8674429865373,0.0157615870560373,3544.8674429865373,0.0167494264063225,3531.831700100824,,,617.551,pc,Gaia DR2 2101170951231556864,290.1065581309182,40.49062416261722,1.6087715473957034,0.0403765138429566,4363.2935,4301.43,4594.5,0.67853504,0.67853504,0.18483846,0.17427622,0.17427622,1.6158316321109871,0.0231744333554026,4673,62.23,0.72,0.03,0.0108,0.0005,1.60877,0.0403765,50,5000,1000,Simbad,1.6193,0.0283000003546476,4670,98,65,1.4,-0.1,0.693,0.0153,0.0181,2.6,-3.8,1.26e-06,0.0398,0.0444,0.00112,17.7,19.8,0.0104,0.00029,0.00033,3.2,-3.7,12,30,0.2,0.1011401193605868,0.436,4.6,None,NASA,1.911,1.947,New,nextgen,TIC122294985,0.693,0.0153,0.0181,0.022077922077922,0.0261183261183261,0 days 00:09:06.101921
TIC122297877,1.8734593,290.21516313185,41.77596705327,0.4598,0.0271,3630.7805477010033,3630.7805477010033,0.0010318113748151,3280.9529329323555,0.0017930817172767,3435.5794832423744,0.0018897316918243,3047.894996320897,0.0018658767357337,3621.4992534598414,3630.7805477010033,3630.7805477010033,0.0060925641387295,3531.831700100824,0.0080167780988753,3493.011377457244,0.009453656606627,3457.801037316221,,,2174.86,pc,Gaia DR2 2101854881822529024,290.2151459027573,41.77598102623448,0.4134235548733222,0.0339237396509256,5219.0,5099.165,5475.875,1.701813,1.701813,2.346024,1.8920128,1.8920128,0.4417335975675341,0.0211734112872908,5153,85.0,1.57,0.0641,0.00671,0.00048,0.413424,0.0339237,50,5000,1000,Simbad,0.4598,0.0271000005304813,5152,60,67,1.3,-0.0,1.6,0.039,0.0406,2.5,1.9,5.41e-07,0.0902,0.0907,0.000736,61.3,61.7,0.00684,0.00044,0.00044,6.4,1.9,13,29,0.11,0.0470926866055561,0.363,4.6,None,Initial SEDmc Results,1.857,1.848,New,ck04,TIC122297877,1.6,0.039,0.0406,0.0243749999999999,0.0253749999999999,0 days 00:14:30.843448
TIC122298422,1.8851529,290.14989274312,41.46461301467,0.3935,0.0229,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0020670295233247,3621.509260122096,3630.7805477010033,3630.7805477010033,0.0057016415208559,3535.086136336924,0.0081884207384389,3502.67626654221,0.008456683724305,3429.2567361759943,,,2541.296,pc,Gaia DR2 2101797535418431104,290.1498822468181,41.46456248871461,0.3931089867418939,0.0269427717766449,5434.0,5376.25,5891.1333,1.6039401,1.6039401,2.791685,2.3146424,2.3146424,0.3933360013588897,0.017448843822364,5532,36.0,1.71,0.0337,0.00626,0.00038,0.393109,0.0269428,50,5000,1000,Simbad,0.3935,0.0229000002145767,5432,68,70,1.3,-1.8,1.82,0.051,0.0536,2.9,6.4,5.13e-07,0.0913,0.0922,0.000716,63.7,64.4,0.00666,0.00043,0.00043,6.5,6.4,22,21,0.11,0.060475611322885,0.363,4.6,None,Initial SEDmc Results,1.824,1.787,New,ck04,TIC122298422,1.82,0.051,0.0536,0.028021978021978,0.0294505494505494,0 days 00:14:33.148032
TIC122298563,,290.1314812,41.3814948,,,3630.7805477010033,3630.7805477010033,0.0028054343279274,3499.451673165252,0.0050118740971773,3404.0818960756146,0.0058613841163926,3280.9529329323555,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0169511877563662,3557.951305988067,0.0227195680492761,3561.229810356255,0.0236156550732315,3538.343565330621,,,,,,,,,,,,,,,,,,,,5414,45.0,1.88,0.0442,0.0104,0.00089,0.5971967,0.0491141,50,5000,1000,Baseline,0.5971967,0.0491141,5367,73,74,1.4,-0.9,1.97,0.0546,0.0551,2.8,4.8,1.38e-06,0.123,0.123,0.00117,52.4,52.4,0.0109,0.00095,0.00095,8.7,4.8,21,21,0.13,0.0634274671928485,0.478,3.55,None,Initial SEDmc Results,1.803,1.78,New,nextgen,TIC122298563,1.97,0.0546,0.0551,0.0277157360406091,0.0279695431472081,0 days 00:14:39.614751
TIC122298677,,290.23762985301,41.33140427327,1.6818,0.4046,3630.7805477010033,3630.7805477010033,0.0065765811463449,3597.493352298018,0.0121562636275379,3467.3685021459155,0.01375308223056,3221.0688054298203,0.0124172433460919,3616.219635673804,3630.7805477010033,3630.7805477010033,0.0367113228064438,3567.7958848932244,0.0481282313645568,3571.0834606320323,0.0503964538823368,3557.951305988067,,,,,Gaia DR2 2101792175299215488,290.2376224419113,41.33136367187063,0.4289015346275329,0.380355670006094,5760.0,5573.75,5991.4473,,,,,,1.016690332487716,0.2771268378559878,6098,189.0,0.703,0.0599,0.011,0.0028,0.4289015,0.3803557,50,5000,1000,Simbad,1.6818,0.4045999944210052,6095,92,96,1.6,-0.0,0.846,0.0328,0.039,4.6,20.3,2.02e-06,0.345,0.346,0.00142,121.0,122.0,0.0132,0.0032,0.0032,24.2,20.0,24,19,0.3800000000000002,0.3108582523139919,0.363,11.6,None,Initial SEDmc Results,2.018,2.014,New,nextgen,TIC122298677,0.846,0.0328,0.039,0.0387706855791962,0.0460992907801418,0 days 00:14:02.321863
TIC122300177,0.7320001,290.26531171252,40.54863914231,2.4454,0.0138,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0081289691744448,3621.5626286778,3630.7805477010033,3630.7805477010033,0.0312752016850584,3548.133891118337,0.0498425146361061,3554.67581984433,3630.7805477010033,3630.7805477010033,,,408.931,pc,Gaia DR2 2101194109695286272,290.2651661722629,40.54849368082778,2.41265299846733,0.0196953707923898,5035.04,4888.0,5175.0,0.69294107,0.69294107,0.3102621,0.30350748,0.30350748,2.434616971688428,0.0113018298347863,4901,78.0,0.72,0.05,0.0162,0.0011,2.41265,0.0196954,50,5000,1000,Simbad,2.4454,0.0137999998405575,4905,64,70,1.4,0.1,0.732,0.0305,0.0316,4.3,1.7,3.2e-06,0.0595,0.0616,0.00179,16.6,17.2,0.0166,0.0007,0.00072,4.3,2.5,13,31,0.14,0.0711913695422089,0.35,2.19,None,NASA,1.869,1.861,New,ck04,TIC122300177,0.732,0.0305,0.0316,0.0416666666666666,0.0431693989071038,0 days 00:08:32.854568
TIC122374509,0.91485715,290.32866414785,37.72311593978,1.5887,0.0121,3630.7805477010033,3630.7805477010033,0.0044218081853749,3564.511335730064,0.008309981695105,3597.493352298018,0.009061498277018,3372.87309214359,0.0096458146615859,3621.5292735295534,3630.7805477010033,3630.7805477010033,0.0248656547470128,3548.133891118337,0.0328397556944535,3544.8674429865373,0.0353834396596643,3551.4033491464365,,,629.445,pc,Gaia DR2 2051104586182508928,290.328645460179,37.72311884161444,1.5863634777260731,0.0158935790725863,5672.5,5458.7354,5878.7603,0.8517866,0.8517866,0.7807272,0.75778466,0.75778466,1.587842665087463,0.0096274661191782,5771,104.0,1.07,0.16,0.0158,0.0024,1.58636,0.0158936,50,5000,1000,Simbad,1.5887,0.0120999999344348,5935,54,76,1.3,2.8,0.94,0.0303,0.0298,3.2,-12.1,2.23e-06,0.0468,0.0461,0.00149,15.7,15.4,0.0139,0.00046,0.00045,3.2,-12.0,12,35,0.2900000000000001,0.1739311408495056,0.35,11.6,None,NASA,2.45,2.352,New,nextgen,TIC122374509,0.94,0.0303,0.0298,0.0322340425531914,0.0317021276595744,0 days 00:08:44.895594
TIC122374620,0.8080482,290.29650200477,37.74949447044,2.2599,0.0134,3630.7805477010033,3630.7805477010033,0.0030088449657825,3531.831700100824,0.0071581399673996,3597.493352298018,0.007461048020803,3311.3112102813,0.0079864227443092,3621.559293071489,3630.7805477010033,3630.7805477010033,0.0292415330249537,3557.951305988067,0.0454988012192496,3574.374059603301,0.0498884610156984,3554.67581984433,,,442.497,pc,Gaia DR2 2051105410816218368,290.2964214343633,37.74942708695613,2.2261052821378,0.0176322777519042,4981.5,4944.75,5107.0,0.768822,0.768822,0.36225116,0.3541282,0.3541282,2.247527505373349,0.0106687279986125,5094,100.0,0.81,0.05,0.0168,0.001,2.22611,0.0176323,50,5000,1000,Simbad,2.2599,0.0133999995887279,5078,53,53,1.0,-0.3,0.791,0.0172,0.0183,2.3,-2.3,3.2e-06,0.0319,0.0338,0.00179,8.92,9.45,0.0166,0.00037,0.0004,2.4,-1.2,15,29,0.11,0.0464984976810472,0.445,4.5,None,NASA,1.796,1.815,New,nextgen,TIC122374620,0.791,0.0172,0.0183,0.0217446270543615,0.0231352718078381,0 days 00:08:58.059254
TIC122375047,0.9010265,290.42083125799,37.85178813365,4.5296,0.0087,3630.7805477010033,3630.7805477010033,0.0255858561722051,2857.590568475057,0.0554625732444495,3104.559583015332,0.0637969896123755,3499.451673165252,0.0648971875007137,3621.565964287184,3630.7805477010033,3630.7805477010033,0.1872406132817649,3564.511335730064,0.2570395782768854,3577.667696856915,0.2708944229606652,3567.7958848932244,,,220.77,pc,Gaia DR2 2051106987063242880,290.420969441132,37.85165562259808,4.546514250876298,0.0201650453337216,5472.5,5386.25,5990.42,0.7519597,0.7519597,0.65601367,0.65061563,0.65061563,4.532254341914043,0.0079882427007805,5541,60.0,0.86,0.02,0.0364,0.0009,4.54651,0.020165,50,5000,1000,Simbad,4.5296,0.0087000001221895,5464,62,63,1.2,-1.4,0.892,0.0188,0.0193,2.2,3.7,1.63e-05,0.0299,0.0307,0.00404,3.7,3.8,0.0376,0.0008,0.00082,2.2,3.3,30,15,0.11,0.0473975588446125,0.35,4.6,None,NASA,1.795,1.787,New,ck04,TIC122375047,0.892,0.0188,0.0193,0.0210762331838565,0.0216367713004484,0 days 00:09:35.274349
TIC122376177,1.2537578,290.41327389827,38.3437361645,0.8312,0.0186,3630.7805477010033,3630.7805477010033,0.0016443722431849,3467.3685021459155,0.0032329563296391,3597.493352298018,0.0044177396595793,3404.0818960756146,0.0039353507317744,3621.5426150860144,3630.7805477010033,3630.7805477010033,0.0113448873050154,3554.67581984433,0.0151356151432852,3531.831700100824,0.0162629790956144,3509.134382044362,2370000.0,km,1203.08,pc,Gaia DR2 2052823535171095296,290.41326209101305,38.34372832977103,0.8361270371162075,0.0237761420169343,5378.0,5285.75,5724.215,1.1066834,1.1066834,1.1846913,1.0977703,1.0977703,0.833070540293914,0.0146498103712856,5800,200.0,1.07,0.16,0.0083,0.0013,0.836127,0.0237761,50,5000,1000,Simbad,0.8312,0.0186000000685453,5544,78,75,1.4,-4.4,1.17,0.0316,0.034,2.9,9.3,9.46e-07,0.0496,0.0519,0.000973,25.5,26.7,0.00905,0.00032,0.00033,3.6,9.0,26,18,0.17,0.0750285614302292,0.35,3.55,None,NASA,1.822,1.821,New,ck04,TIC122376177,1.17,0.0316,0.034,0.027008547008547,0.029059829059829,0 days 00:09:32.610639
TIC122376998,0.9485304,290.33361822034,38.72823466793,1.1204,0.0236,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0025933483384311,3621.5292735295534,3630.7805477010033,3630.7805477010033,0.0097274695035985,3531.831700100824,0.0147231312318323,3499.451673165252,0.0154312120662208,3509.134382044362,,,892.538,pc,Gaia DR2 2052880194379878272,290.3336141900441,38.72827222646307,1.0901890763118849,0.0277584371465179,4966.0,4868.875,5183.3335,0.87065554,0.87065554,0.49297404,0.46192014,0.46192014,1.1077247510442707,0.0179800650226615,5349,167.0,0.82,0.14,0.0083,0.0014,1.09019,0.0277584,50,5000,1000,Simbad,1.1204,0.0236000008881092,5366,44,50,0.9,0.3,0.789,0.0178,0.0173,2.2,-3.8,7.81e-07,0.0436,0.043,0.000884,24.7,24.3,0.00822,0.00025,0.00025,3.0,-1.0,22,21,0.17,0.0774768160251592,0.363,2.19,None,NASA,1.819,1.794,New,nextgen,TIC122376998,0.789,0.0178,0.0173,0.0225602027883396,0.0219264892268694,0 days 00:08:58.161947
TIC122441003,1.3666579,290.3927226826399,40.28486067869,2.0933,0.0089,3630.7805477010033,3630.7805477010033,0.0197333182032869,3564.511335730064,0.0402531791516549,3564.511335730064,0.0428548640852708,3467.3685021459155,0.0441376016820894,3621.5626286778,3630.7805477010033,3630.7805477010033,0.1082430318304325,3567.7958848932244,0.1385479771178264,3577.667696856915,0.1444108546590428,3574.374059603301,1840000.0,km,477.715,pc,Gaia DR2 2101175933393051008,290.39267945726016,40.28490736672487,2.077283153917853,0.0232851785380415,5920.25,5881.0,5951.0,1.3525708,1.3525708,2.0671618,2.0264833,2.0264833,2.091258360399537,0.0083134370301055,5950,62.0,1.39,0.02,0.0269,0.0005,2.07728,0.0232852,50,5000,1000,Simbad,2.0933,0.008899999782443,5954,74,78,1.3,0.1,1.35,0.0279,0.0284,2.1,-2.9,7.99e-06,0.0298,0.0304,0.00283,5.27,5.38,0.0263,0.00055,0.00056,2.1,-2.2,23,19,0.11,0.0400412988040252,0.35,11.6,None,NASA,1.786,1.785,New,ck04,TIC122441003,1.35,0.0279,0.0284,0.0206666666666666,0.021037037037037,0 days 00:08:45.177918
TIC122442334,0.80384135,290.396212861,41.04006042688,2.9771,0.0107,3630.7805477010033,3630.7805477010033,0.004446313768229,3499.451673165252,0.0108642520373399,3467.3685021459155,0.0133045423099784,3250.87298188531,0.013437762159773,3621.565964287184,3630.7805477010033,3630.7805477010033,0.0518561217768675,3567.7958848932244,0.082641817458527,3571.0834606320323,0.0854279451866314,3567.7958848932244,1250000.0,km,335.897,pc,Gaia DR2 2101773689759891328,290.3962399957747,41.03992286673231,2.951598163573247,0.0138107253540085,4949.25,4909.0,4999.0,0.7879213,0.7879213,0.34929547,0.34425452,0.34425452,2.9675342876541517,0.0084584233743337,5050,27.73,0.78,0.0,0.0214,0.0001,2.9516,0.0138107,50,5000,1000,Simbad,2.9771,0.010700000450015,4952,59,62,1.3,-1.9,0.808,0.0207,0.0212,2.6,3.6,5.79e-06,0.0366,0.0375,0.00241,7.61,7.79,0.0224,0.00058,0.00059,2.6,4.7,23,21,0.11,0.0514722763616789,0.436,4.6,None,NASA,1.864,1.855,New,ck04,TIC122442334,0.808,0.0207,0.0212,0.0256188118811881,0.0262376237623762,0 days 00:09:31.578492
TIC122443195,0.8232219,290.27968631984,41.51503972506,1.4124,0.019,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0032543073898311,3621.445885061456,3630.7805477010033,3630.7805477010033,0.0102801640648348,3544.8674429865373,0.0157180925386397,3538.343565330621,0.0179969937746732,3509.134382044362,,,708.015,pc,Gaia DR2 2101798634930170240,290.27967335621656,41.5150499328108,1.4031248889750507,0.0221973823808165,4970.6665,4922.0,5063.0,0.79346967,0.79346967,0.37272376,0.35720062,0.35720062,1.4084779879672042,0.0144343311921629,5226,84.83,0.81,0.05,0.0106,0.0007,1.40312,0.0221974,50,5000,1000,Simbad,1.4124,0.0189999993890523,5294,43,48,0.9,1.3,0.768,0.0175,0.0184,2.4,-5.2,1.18e-06,0.0374,0.0389,0.00109,17.2,17.9,0.0101,0.00027,0.00028,2.8,-4.7,13,30,0.2,0.1005476651773595,0.363,4.5,None,NASA,1.828,1.868,New,nextgen,TIC122443195,0.768,0.0175,0.0184,0.0227864583333333,0.0239583333333333,0 days 00:08:35.614017
TIC122445076,0.9779155,290.51049821407,41.24480393332,0.7212,0.0227,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0026550925623385,3621.525937953963,3630.7805477010033,3630.7805477010033,0.0072310282459274,3538.343565330621,0.0096382939612589,3531.831700100824,0.0100000035134666,3467.3685021459155,1660000.0,km,1386.578,pc,Gaia DR2 2101776885215761152,290.5104788284921,41.244743019245306,0.7528955009650339,0.0279864063218862,5763.0,5453.4326,5805.0,0.963816,0.963816,0.9503681,0.8631538,0.8631538,0.7337775981460369,0.0176297917555383,5835,118.0,1.1,0.23,0.0077,0.0016,0.752895,0.0279864,50,5000,1000,Simbad,0.7212,0.0227000005543231,5965,66,77,1.3,2.2,1.03,0.0209,0.0196,1.9,-6.4,5.52e-07,0.053,0.052,0.000743,35.7,35.0,0.00691,0.00026,0.00025,3.6,-10.3,13,31,0.2800000000000001,0.1842476643010458,0.363,4.6,None,NASA,2.313,2.101,New,nextgen,TIC122445076,1.03,0.0209,0.0196,0.0202912621359223,0.0190291262135922,0 days 00:09:39.602895
TIC122446089,1.1169467,290.56631117256,40.69205988568,1.1884,0.0133,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0083731838091835,3621.555957468249,3630.7805477010033,3630.7805477010033,0.0213993142570964,3557.951305988067,0.0281578824035123,3564.511335730064,0.0299778116601741,3544.8674429865373,,,841.468,pc,Gaia DR2 2101191326556650368,290.5663220670075,40.69207560248278,1.1938328853354974,0.0181972052260879,5711.75,5534.0,5790.75,1.0866787,1.0866787,1.1962897,1.145206,1.145206,1.190291672384782,0.0107377276765034,5882,77.41,1.07,0.12,0.0119,0.0013,1.19383,0.0181972,50,5000,1000,Simbad,1.1884,0.0132999997586011,5857,50,47,0.8,-0.4,1.07,0.0172,0.0192,1.8,0.0,1.62e-06,0.0277,0.0299,0.00127,10.9,11.7,0.0118,0.00023,0.00025,2.1,-0.8,29,15,0.11,0.0523108959959697,0.363,4.5,None,NASA,1.797,1.845,New,nextgen,TIC122446089,1.07,0.0172,0.0192,0.0160747663551401,0.0179439252336448,0 days 00:10:15.957379
TIC122446315,1.1707007,290.46178254513,40.56246864321,0.6988,0.0246,3630.7805477010033,3630.7805477010033,0.0011137805296531,3499.451673165252,0.002625426747084,3597.493352298018,0.0025894059973224,3467.3685021459155,0.0025674962112637,3621.5292735295534,3630.7805477010033,3630.7805477010033,0.0072310282459274,3541.604001980096,0.0099083208414294,3531.831700100824,0.0108642520373399,3467.3685021459155,1520000.0,km,1431.02,pc,Gaia DR2 2101188990094347648,290.4617926478309,40.56249661780349,0.7041735203917293,0.0334405460791942,5439.75,5405.5,5494.0,1.1476948,1.1476948,1.0811905,0.9597126,0.9597126,0.700686841491018,0.0198158003964971,5858,0.0,0.89,0.0,0.0058,0.0003,0.704174,0.0334405,50,5000,1000,Simbad,0.6988,0.0245999991893768,5839,35,33,0.6,-0.3,1.02,0.0157,0.0176,1.7,14.6,5.08e-07,0.0543,0.0554,0.000713,38.1,38.9,0.00663,0.00025,0.00026,3.9,14.3,35,9,0.3400000000000002,0.196197526564299,0.363,3.55,None,NASA,1.818,1.853,New,nextgen,TIC122446315,1.02,0.0157,0.0176,0.015392156862745,0.0172549019607843,0 days 00:10:12.292601
TIC122446866,2.210823,290.49987792477,40.28770536751,0.7549,0.0132,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0079577968239956,3621.559293071489,3630.7805477010033,3630.7805477010033,0.0253746478850969,3554.67581984433,0.0372906636916553,3574.374059603301,0.0402161066941879,3551.4033491464365,,,1324.679,pc,Gaia DR2 2101129032350251904,290.49991393468065,40.28771614577286,0.7541787170378162,0.0163300641917549,5131.375,4998.06,5305.04,2.0684457,2.0684457,3.0530763,2.8609986,2.8609986,0.7546149621045908,0.010265647712981,5468,81.0,1.31,0.23,0.0092,0.0016,0.754179,0.0163301,50,5000,1000,Simbad,0.7549,0.0131999999284744,5540,127,141,2.5,1.3,1.64,0.116,0.117,7.1,25.2,1.53e-06,0.103,0.104,0.00124,41.6,42.0,0.0115,0.00084,0.00085,7.4,25.0,12,32,0.4800000000000003,0.3652701046458839,0.352,11.6,None,NASA,2.203,2.177,New,ck04,TIC122446866,1.64,0.116,0.117,0.0707317073170731,0.0713414634146341,0 days 00:13:02.053317
