Name,Plx,Teff,angDia,model,store,RA,DEC
TIC164830907,1.13866,5093,0.0077,ck04,n,284.9724842,44.5674794
TIC164831457,1.13978,5478,0.0111,ck04,n,285.0360506,45.0709909
TIC164832454,10.0652,3519,0.0309,nextgen,n,284.9219608,45.9723265
TIC164833065,2.95373,3914,0.014,ck04,n,284.9410627,46.5664505
TIC164836049,0.464331,5754,0.0043,ck04,n,285.0570943,46.3206074
TIC164881786,2.80577,6106,0.0355,ck04,n,285.1899439,46.0280596
TIC164883912,1.57173,5388,0.0123,ck04,n,285.1219875,44.1105331
TIC164884002,1.69932,4362,0.0092,ck04,n,285.1683291,44.0264898
TIC164884235,3.71205,6152,0.0542,ck04,n,285.1828685,43.8310283
TIC164886497,1.41254,5228,0.011,ck04,n,285.1104819,42.0339619
TIC164886812,3.0994,5810,0.0303,ck04,n,285.3306799,42.0405016
TIC164889945,2.14535,4870,0.015,ck04,n,285.2956462,44.5527542
TIC164890864,0.559493,5603,0.0047,ck04,n,285.3458383,45.3677754
TIC164891482,1.08016,5403,0.0081,ck04,n,285.2467607,45.95011
TIC164892125,2.24116,4580,0.0142,ck04,n,285.2537555,46.5822183
TIC164892142,1.23686,5044,0.0089,ck04,n,285.2962562,46.6034497
TIC164999822,2.41732,5770,0.0371,ck04,n,285.3111845,47.8484775
TIC166184428,44.326,3298,0.1361,nextgen,n,206.1070129,-40.3373505
TIC168811794,3.75791,5129,0.0622,ck04,n,297.0210984,41.3771655
TIC168812474,1.22441,5559,0.01,ck04,n,296.902784,41.1981424
TIC168816237,1.28382,6185,0.0159,ck04,n,296.885724,40.2281717
TIC169078948,2.32739,5135,0.0188,ck04,n,297.042015,39.9121864
TIC169079027,3.19368,5021,0.0214,ck04,n,297.0746571,39.9338893
TIC169081296,8.10912,5690,0.0769,ck04,n,297.0698263,40.5252039
TIC169082553,2.64697,4625,0.0162,ck04,n,297.0702037,40.868734
TIC169084431,1.39329,5821,0.0144,ck04,n,297.089959,41.3880686
TIC169175503,1.51841,5663,0.015,ck04,n,297.1150949,41.9091092
TIC169176157,0.731986,5680,0.0065,ck04,n,297.2089078,41.781645
TIC169176340,0.860396,5794,0.0098,ck04,n,297.2014919,41.7301534
TIC169177842,1.08697,5165,0.0071,ck04,n,297.2855,41.3055733
TIC169178161,0.689873,5646,0.0053,ck04,n,297.1992577,41.2264404
TIC169180792,1.72356,6177,0.0218,ck04,n,297.2550814,40.5483883
TIC169457234,1.81232,4303,0.012,ck04,n,297.4303826,39.8478795
TIC169459324,1.94764,4407,0.0121,ck04,n,297.373403,40.3663986
TIC169462917,4.77039,4782,0.0324,ck04,n,297.3539994,41.3000452
TIC169463893,0.804672,5987,0.0082,ck04,n,297.4521311,41.5580816
TIC169465273,0.981103,4687,0.0056,ck04,n,297.5830564,41.9523531
TIC169466684,1.04496,5623,0.009,ck04,n,297.5839183,41.5411993
TIC169556162,1.60244,5564,0.0136,ck04,n,297.503718,41.0570326
TIC169557750,0.774428,5595,0.0066,ck04,n,297.4825612,40.6807412
TIC169560572,3.59832,5083,0.0281,ck04,n,297.577145,40.0276768
TIC169561256,0.656697,6327,0.0087,ck04,n,297.4771158,39.8772345
TIC169930145,1.70862,5367,0.0129,ck04,n,297.7950939,40.4176403
TIC169931288,0.585003,6386,0.0081,ck04,n,297.9057655,40.1628378
TIC169932440,0.602226,5557,0.0091,ck04,n,297.7968197,39.9213378
TIC170241112,1.55935,4940,0.0106,ck04,n,297.9529793,40.8067876
TIC170251516,0.471225,5998,0.0049,ck04,n,298.1111779,41.758324
TIC170346081,0.765167,6158,0.0087,ck04,n,298.1188802,40.3750316
TIC170346516,0.682188,6174,0.007,ck04,n,298.0845087,40.2832525
TIC170646917,0.692872,6039,0.0092,ck04,n,298.2520208,40.4960842
TIC170647523,0.855436,5833,0.0077,ck04,n,298.3738383,40.6184483
TIC171029578,1.76966,6112,0.0328,ck04,n,298.5891948,40.7506921
TIC171098231,1.0401481,5235,0.0077,ck04,n,298.7351131,40.7641262
TIC171502232,1.21994,5884,0.0127,ck04,n,298.8358277,40.2930714
TIC171585303,2.18755,5877,0.0399,ck04,n,298.9917165,40.14226
TIC171879024,1.12405,5117,0.0084,ck04,n,299.2242557,40.343167
TIC171882123,3.23132,5194,0.0267,ck04,n,299.1393094,40.948939
TIC171884427,1.71289,5274,0.0174,ck04,n,299.2131881,41.4248195
TIC171971636,3.67629,5721,0.0332,ck04,n,299.303559,41.4410233
TIC171971913,4.02624,5260,0.03,ck04,n,299.3196708,41.3847447
TIC171972797,2.34594,4522,0.0144,ck04,n,299.351892,41.1957285
TIC172372582,2.19704,5825,0.0264,ck04,n,299.5347603,40.4777528
TIC172373693,0.7341165,5502,0.0046,ck04,n,299.5017242,40.6707669
TIC17307715,13.7077,4258,0.0739,ck04,n,65.469614,21.3532633
TIC173103335,22.661,3844,0.1159,ck04,n,172.3353708,-1.4551364
TIC175194958,5.25733,3712,0.0235,ck04,n,129.6366594,19.7737202
TIC175233369,3.217,5161,0.0254,ck04,n,129.7768928,19.0100046
TIC175236511,2.20973,5977,0.0245,ck04,n,129.8137008,23.3574367
TIC175261852,12.5821,3385,0.0386,nextgen,n,130.0266951,19.0923416
TIC175265494,5.28182,4927,0.0373,ck04,n,130.3439097,18.9338205
TIC175371068,7.70175,4097,0.0451,ck04,n,189.0015173,-2.6696217
TIC176869982,2.43294,5528,0.0208,ck04,n,182.8173343,-9.4141696
TIC176910179,1.88953,6504,0.0276,ck04,n,183.3667344,-8.9952309
TIC176938958,4.7062,5424,0.0398,ck04,n,183.6456643,-9.5626286
TIC178155732,31.2565,6201,0.3808,ck04,n,42.9849779,-30.8140609
TIC178819686,10.4837,5450,0.0878,ck04,n,194.468098,-39.7580613
TIC178941218,3.14627,5713,0.029,ck04,n,199.8315191,-8.5095364
TIC179032688,4.00976,5667,0.0347,ck04,n,202.3934779,-7.3739779
TIC179034327,17.3935,5225,0.1262,ck04,n,64.1839982,-26.7664071
TIC181804752,37.7177,2960,0.0631,nextgen,n,165.6904843,-16.4064445
TIC18310799,16.8497,4500,0.1066,ck04,n,67.4128615,22.8825674
TIC18318288,31.7609,3200,0.0768,nextgen,n,265.3704236,30.3037755
TIC184008951,0.314584,6175,0.0037,ck04,n,295.4623336,40.7769335
TIC184009076,0.474351,5683,0.0041,ck04,n,295.4812018,40.7319316
TIC184009313,1.39278,5772,0.013,ck04,n,295.4326552,40.6481874
TIC184014439,1.32903,6161,0.0213,ck04,n,295.3774182,39.0480365
TIC184015535,1.18532,5949,0.0135,ck04,n,295.4220717,38.7356737
TIC184015844,0.957092,6541,0.0145,ck04,n,295.4980737,38.6444499
TIC184088195,1.0244363,4992,0.0069,ck04,n,295.563555,39.41757
TIC184090767,1.8904,5644,0.0171,ck04,n,295.5594278,40.236249
TIC184162776,0.722385,5895,0.0063,ck04,n,295.7852423,40.4395753
TIC184164097,0.424733,6064,0.0042,ck04,n,295.8092756,40.0084866
TIC184164411,0.655339,6136,0.0074,ck04,n,295.7855238,39.9078956
TIC184166357,0.626845,5925,0.0062,ck04,n,295.6848822,39.2561274
TIC184167421,1.3387,6054,0.0163,ck04,n,295.7010981,38.9458209
TIC184247532,1.20859,6620,0.0208,ck04,n,295.933471,40.3005515
TIC184296619,2.67801,4540,0.0169,ck04,n,296.1125759,39.9787451
TIC184298883,0.632298,6666,0.0101,ck04,n,296.1079271,39.3199201
TIC184300256,0.647406,5870,0.0061,ck04,n,295.9751549,38.9466396
TIC184417747,0.916692,5745,0.0072,ck04,n,296.2645118,39.4059745
TIC184426431,1.13394,6152,0.0126,ck04,n,296.359456,41.5745321
TIC184427149,0.888233,6056,0.0205,ck04,n,296.3546093,41.3355698
TIC184428068,0.920716,6080,0.01,ck04,n,296.388767,41.040509
TIC184469205,1.07678,5570,0.009,ck04,n,296.4037783,39.7227036
TIC184471242,1.0037,5843,0.0096,ck04,n,296.3586251,39.1152033
TIC184554636,0.901374,5585,0.0081,ck04,n,296.5105045,39.1732645
TIC184554925,3.23279,4996,0.0235,ck04,n,296.5245187,39.2498503
TIC184556217,1.1437,6074,0.0107,ck04,n,296.4557129,39.598537
TIC184559893,0.702119,6826,0.0121,ck04,n,296.5004384,40.7212069
TIC184997417,2.22233,5858,0.0215,ck04,n,300.864006,44.3375497
TIC184998205,0.641277,5918,0.0051,ck04,n,300.7324154,44.1070231
TIC185057567,0.851055,5665,0.0074,ck04,n,300.9295551,44.028671
TIC185062313,1.45213,6297,0.0188,ck04,n,300.9354067,45.5964836
TIC185184560,0.63298,6020,0.0062,ck04,n,301.2786852,44.2505116
TIC185185751,2.2734,5109,0.0353,ck04,n,301.3428675,44.672175
TIC185335907,0.584903,6312,0.0069,ck04,n,301.5785316,44.3121639
TIC185336831,1.18244,6036,0.0104,ck04,n,301.5430397,44.6056251
TIC185408817,1.67105,4651,0.0109,ck04,n,301.7207775,44.4120856
TIC187273811,4.48101,5222,0.0338,ck04,n,206.5823122,-11.5563527
TIC188570847,3.18378,5055,0.0216,ck04,n,338.94255,-14.027727
TIC188589164,63.224,3384,0.1882,nextgen,n,239.5775678,35.4081141
TIC193641523,15.6142,4600,0.1017,ck04,n,222.1654705,-57.5888666
TIC195193025,5.53519,3566,0.0206,nextgen,n,129.3625717,18.9766197
TIC195193560,4.35333,5044,0.0283,ck04,n,129.2823699,20.3992512
TIC197221381,7.09527,3570,0.0257,nextgen,n,133.6410515,23.1329509
TIC197249801,6.16099,4035,0.0338,ck04,n,134.4441404,21.4532748
TIC198485881,17.2748,3430,0.0498,nextgen,n,194.7396141,77.6617157
TIC202426247,21.7747,5752,0.1904,ck04,n,226.4567308,64.0476821
TIC203214081,35.7781,3348,0.1032,nextgen,n,134.7188514,21.0747961
TIC207141131,25.9011,5145,0.1855,ck04,n,44.2620144,-56.1918694
TIC21244210,13.2015,5245,0.0921,ck04,n,129.1405227,14.4618826
TIC21276520,6.12624,5368,0.0484,ck04,n,129.6821253,15.6806039
TIC212957629,18.016,3100,0.0335,nextgen,n,8.8060544,-3.3720833
TIC21339280,2.74836,6209,0.0371,ck04,n,130.1551381,13.0146799
TIC219344917,14.6667,4929,0.0982,ck04,n,74.7376264,-50.6274153
TIC220479565,17.508,3514,0.0651,nextgen,n,75.8462827,-54.1777213
TIC22221375,21.8612,5863,0.2135,ck04,n,149.1235154,-24.0991859
TIC22233480,33.266,3422,0.1145,nextgen,n,270.3172389,35.5948992
TIC224225541,10.0193,5875,0.082,ck04,n,353.0620655,-37.2558629
TIC230055368,27.8846,3325,0.0986,nextgen,n,170.3135774,25.2732942
TIC230127302,5.87358,5151,0.047,ck04,n,251.1158702,70.4299917
TIC231702397,16.0698,3403,0.0493,nextgen,n,332.9482355,-58.946085
TIC233602827,10.0156,3985,0.0512,ck04,n,282.7372281,64.419466
TIC234994474,39.7331,3800,0.2217,ck04,n,350.0285917,-60.0657292
TIC235678745,23.8274,3759,0.0975,ck04,n,285.6365235,75.4185135
TIC237157729,0.785395,5616,0.007,ck04,n,283.3163671,41.8370942
TIC237157751,1.17846,5526,0.0118,ck04,n,283.3684093,41.821839
TIC237157859,0.704679,5961,0.0071,ck04,n,283.2645129,41.7114526
TIC237188153,1.78257,5473,0.0144,ck04,n,283.469299,40.1325185
TIC237188565,3.05869,4298,0.0182,ck04,n,283.4997537,40.5528053
TIC237192046,2.81831,4948,0.0197,ck04,n,283.6053012,39.9979286
TIC237222864,15.1341,5198,0.1182,ck04,n,296.2446203,74.0628577
TIC239227652,2.47725,5043,0.0177,ck04,n,296.8609348,41.0973178
TIC239229224,1.1294,5642,0.0088,ck04,n,296.7719082,41.7555958
TIC239229234,2.57123,3903,0.012,ck04,n,296.8565596,41.7580749
TIC239236731,1.55159,6050,0.0227,ck04,n,299.9572335,44.7718851
TIC239238425,1.09766,5688,0.0099,ck04,n,299.9656619,44.1608805
TIC239273090,0.965849,5516,0.0087,ck04,n,300.170472,43.9849048
TIC239275865,9.11969,3556,0.028,nextgen,n,300.2066441,45.0182402
TIC239285770,1.70602,5310,0.0132,ck04,n,300.3712023,46.4081872
TIC239287622,0.630932,6778,0.0107,ck04,n,300.3440482,45.6231826
TIC239287963,1.04785,6120,0.0195,ck04,n,300.3161723,45.4953271
TIC239289191,1.07808,6846,0.0189,ck04,n,300.3323404,44.9861065
TIC239291510,1.55423,4245,0.0093,ck04,n,300.2420869,44.1412854
TIC239306681,0.951089,6174,0.0115,ck04,n,300.5171067,44.3815508
TIC239307743,2.8972,4916,0.0232,ck04,n,300.4310076,44.7510129
TIC239309962,1.07291,5730,0.0106,ck04,n,300.4174607,45.6054854
TIC240177285,1.93214,4862,0.0133,ck04,n,292.9552704,47.5730433
TIC240178935,0.876459,6171,0.0147,ck04,n,293.0377331,46.2775223
TIC240179452,1.06253,5418,0.0085,ck04,n,293.0181882,45.9147063
TIC240183442,0.326221,5485,0.0026,ck04,n,292.9655071,43.346345
TIC240184288,1.06892,5549,0.0073,ck04,n,292.9582727,42.8548909
TIC240219049,1.75381,5052,0.0134,ck04,n,300.6196594,45.7888068
TIC240766850,11.9265,4222,0.0721,ck04,n,340.3037846,-14.4893256
TIC240968774,26.6793,3810,0.1166,ck04,n,19.1146441,49.2331382
TIC242961495,4.95159,5441,0.0401,ck04,n,59.037486,13.5590288
TIC242988068,7.9375,3910,0.031,ck04,n,59.9013782,15.5587994
TIC243014114,9.9783,4455,0.0631,ck04,n,60.7929729,16.347166
TIC243271051,1.56498,6116,0.0159,ck04,n,286.433726,50.3002266
TIC243271716,1.96487,5233,0.0154,ck04,n,286.4714473,49.6490933
TIC243271972,1.35273,5527,0.0113,ck04,n,286.5510448,49.418731
TIC243272677,3.92736,4893,0.0274,ck04,n,286.5246582,48.6835481
TIC2468648,35.9483,3459,0.1204,nextgen,n,289.1485491,-25.6463233
TIC250979498,4.26498,5622,0.0369,ck04,n,338.4759328,-10.0849917
TIC250996363,1.75175,5995,0.0254,ck04,n,338.844896,-7.469895
TIC251018878,2.6188,6060,0.0239,ck04,n,339.9192984,-8.7145697
TIC251848941,15.9205,4316,0.0962,ck04,n,7.3020115,-30.4541159
TIC254113311,17.1355,4350,0.1116,ck04,n,286.3760037,-41.4376399
TIC257605131,8.05268,5550,0.0659,ck04,n,62.966385,-37.93973
TIC257774438,9.84127,5942,0.1016,ck04,n,16.4625203,11.7537171
TIC258202719,3.4785,4668,0.0217,ck04,n,282.9734874,41.3217991
TIC258203303,1.78034,5923,0.0288,ck04,n,282.9790593,40.7844188
TIC258203566,1.13114,5682,0.0101,ck04,n,282.9997682,40.5574322
TIC258348597,1.49163,4861,0.01,ck04,n,283.2213438,40.421762
TIC258349285,1.80791,5653,0.0158,ck04,n,283.2115971,41.0380135
TIC258349590,1.28244,5593,0.0178,ck04,n,283.1920779,41.3054172
TIC259168516,26.8377,3225,0.0524,nextgen,n,292.313979,65.9738018
TIC259377017,44.4565,3506,0.1571,nextgen,n,68.4160804,-51.9573937
TIC25958378,3.83717,5482,0.0271,ck04,n,51.5531053,18.6355718
TIC260004324,33.4805,3643,0.1557,ck04,n,91.0899861,-55.3115376
TIC260647166,15.4517,5660,0.1265,ck04,n,186.5740627,-51.3630519
TIC261136679,54.7052,6037,0.6055,ck04,n,84.2992798,-80.4646041
TIC26123781,5.54366,5766,0.0557,ck04,n,53.6511231,20.5990205
TIC261257684,21.6681,3770,0.1068,ck04,n,89.3712733,-83.1297264
TIC2621212,9.27232,4491,0.0586,ck04,n,208.9014508,-6.1360833
TIC262530407,44.4649,3556,0.2151,nextgen,n,20.4384281,-46.7147234
TIC262715204,6.42482,4975,0.0472,ck04,n,349.3843458,1.3001522
TIC263003176,17.3368,6203,0.1919,ck04,n,12.5467785,-83.7437671
TIC26416742,1.1846,5411,0.0089,ck04,n,291.3908469,48.0655392
TIC26416803,1.26804,6053,0.0137,ck04,n,291.4079141,48.0178915
TIC264507945,3.16817,5192,0.0233,ck04,n,298.6609094,48.6063022
TIC264508835,1.35373,5753,0.0123,ck04,n,298.6624419,48.2488659
TIC264678534,35.3146,5070,0.2562,ck04,n,325.2016451,84.3337613
TIC26472830,0.95603,5597,0.008,ck04,n,291.5480665,50.3532584
TIC26473621,0.641207,5890,0.0066,ck04,n,291.622381,50.6181793
TIC26474039,1.6427,5961,0.0191,ck04,n,291.467454,50.7595597
TIC26488618,1.25962,5081,0.009,ck04,n,291.6594558,50.5838585
TIC26491504,0.938519,5627,0.008,ck04,n,291.7219993,49.4808492
TIC26493559,0.987828,5076,0.007,ck04,n,291.6756005,48.7625419
TIC26538999,1.01819,5308,0.0077,ck04,n,291.6577923,48.0092619
TIC26539443,0.894852,5854,0.0091,ck04,n,291.9342748,48.141676
TIC26541093,1.20019,5802,0.0122,ck04,n,291.9069862,49.262076
TIC26541144,1.96771,5156,0.0148,ck04,n,291.9998055,49.3018321
TIC26541175,0.443927,5557,0.0037,ck04,n,291.8649164,49.325869
TIC26582909,0.795085,5911,0.0077,ck04,n,292.0874126,49.788709
TIC26583108,0.693832,5892,0.007,ck04,n,292.1586689,49.6377914
TIC26583618,1.08,5545,0.0089,ck04,n,292.1151093,49.2563792
TIC26583640,1.73031,5612,0.015,ck04,n,292.0847866,49.2374206
TIC266012991,4.25418,5660,0.0404,ck04,n,12.7700071,9.5167694
TIC266015990,4.06029,5532,0.0374,ck04,n,13.0800239,10.7947051
TIC266017624,2.45325,5060,0.0187,ck04,n,13.1943679,9.6929181
TIC266030192,1.98627,5499,0.0185,ck04,n,13.4321524,7.9952914
TIC26656435,1.5304883,5831,0.0145,ck04,n,292.5457096,49.4168981
TIC26656768,0.945453,5933,0.0107,ck04,n,292.6777294,49.6638666
TIC26657021,0.587191,5806,0.0056,ck04,n,292.6583919,49.8651522
TIC26657091,3.0892733,5715,0.027,ck04,n,292.5844328,49.9232012
TIC26748113,1.06127,5884,0.0147,ck04,n,292.8085984,49.5794242
TIC26749051,2.9392,3821,0.0134,ck04,n,292.7700072,48.8998469
TIC26750065,0.821945,5568,0.007,ck04,n,292.8321598,48.2193376
TIC26751240,0.456932,6246,0.0046,ck04,n,293.0705754,48.387679
TIC26751527,0.573328,5932,0.0058,ck04,n,293.0844515,48.5753645
TIC26751563,1.67638,5960,0.0179,ck04,n,292.9291693,48.6028303
TIC26752863,0.658501,5808,0.0061,ck04,n,292.9883129,49.4849664
TIC267570002,1.25259,5448,0.01,ck04,n,284.2233265,48.8317229
TIC267570317,0.969818,5403,0.0077,ck04,n,284.2969363,49.1585983
TIC267667295,1.15007,6080,0.0128,ck04,n,284.4334642,49.3051239
TIC267667467,1.80906,6339,0.0337,ck04,n,284.4227535,49.1061907
TIC267669725,1.10529,5178,0.0079,ck04,n,289.8589165,48.6938077
TIC267671250,1.18607,5752,0.011,ck04,n,289.8354219,49.825607
TIC267672183,0.616601,6250,0.0066,ck04,n,289.8301128,50.5862025
TIC267673013,2.24693,5763,0.0207,ck04,n,289.8805804,51.2769907
TIC267673944,1.19953,5706,0.0104,ck04,n,289.8432347,52.0702094
TIC267746315,1.00691,6117,0.0125,ck04,n,290.0827494,50.8634361
TIC267747398,3.01592,5213,0.0219,ck04,n,290.1653203,49.9238126
TIC267749737,2.43758,6113,0.029,ck04,n,290.1019809,48.251146
TIC267989336,0.634662,5887,0.0062,ck04,n,298.4568899,48.7915925
TIC267991349,1.24877,6012,0.0135,ck04,n,298.4264116,47.9468194
TIC268057162,1.62234,5302,0.0115,ck04,n,298.6636163,47.7619329
TIC268060194,7.83347,3157,0.0153,nextgen,n,298.7363395,46.4991236
TIC268060310,2.02859,5403,0.0162,ck04,n,298.6079128,46.45366
TIC26814296,1.03612,6261,0.0127,ck04,n,293.1953923,49.316541
TIC26814955,1.62825,5413,0.0112,ck04,n,293.1600977,48.8812074
TIC26815908,0.880201,5908,0.0078,ck04,n,293.2302333,48.2813901
TIC268159861,5.60203,3788,0.0245,ck04,n,298.652736,43.9549884
TIC26817284,1.5932,5631,0.0119,ck04,n,293.351701,48.4445922
TIC26817863,0.696616,5695,0.0078,ck04,n,293.2882949,48.8116114
TIC268302011,1.17542,6406,0.016,ck04,n,298.8163801,43.9980203
TIC268379849,2.87613,5762,0.0262,ck04,n,298.866621,46.5022325
TIC268383727,0.251495,5418,0.0018,ck04,n,299.0512562,47.9492677
TIC268387099,1.51226,5949,0.0153,ck04,n,298.9503634,46.6928437
TIC268390796,1.79771,4253,0.0095,ck04,n,299.0770621,45.4405583
TIC268481319,2.50425,5661,0.021,ck04,n,298.9368228,44.8578644
TIC268483792,1.68372,5159,0.0128,ck04,n,298.9721472,44.1323499
TIC268492383,1.14683,5383,0.0081,ck04,n,299.081007,42.0180957
TIC268603980,1.68672,5602,0.0158,ck04,n,299.2502851,43.4103663
TIC268604100,0.697575,6096,0.0078,ck04,n,299.1695093,43.4410533
TIC268608781,1.53433,5919,0.016,ck04,n,299.2216728,44.6939033
TIC268612417,2.36115,5374,0.0182,ck04,n,299.2370531,45.8347781
TIC268612521,1.0407,5600,0.0091,ck04,n,299.1362435,45.8699582
TIC268704766,1.09547,5297,0.0095,ck04,n,299.1275257,47.5938319
TIC268712158,3.20011,4847,0.022,ck04,n,299.3814921,45.5920846
TIC268713285,2.24619,4257,0.0109,ck04,n,299.2681646,45.2272852
TIC268935452,0.989342,6127,0.011,ck04,n,299.5259832,46.8992561
TIC269029175,1.93911,5786,0.0265,ck04,n,299.5833362,47.4481244
TIC269030207,0.805976,6026,0.0084,ck04,n,299.6758812,47.0758234
TIC269032792,1.80632,6237,0.0277,ck04,n,299.6604865,46.1984679
TIC269119490,2.51773,5751,0.0251,ck04,n,299.7047433,44.4357068
TIC269262974,1.06542,5851,0.0102,ck04,n,299.7854426,43.6707235
TIC269263219,2.02831,5242,0.0136,ck04,n,299.8517779,43.7320611
TIC269263577,1.64798,7500,0.0241,ck04,n,299.8211502,43.8142793
TIC269263934,1.3602,5009,0.0095,ck04,n,299.8973341,43.9040667
TIC269264648,0.84684,6105,0.0102,ck04,n,299.7964955,44.0892448
TIC269270853,1.05951,5550,0.0088,ck04,n,299.8617842,45.8274232
TIC269271535,3.92796,5212,0.0285,ck04,n,299.8966237,46.0519022
TIC269357457,3.74529,4258,0.0195,ck04,n,299.8305655,47.1575741
TIC26961231,3.8413895,3591,0.0168,nextgen,n,293.6743322,47.9084727
TIC26962715,3.27194,4758,0.0219,ck04,n,293.6856893,48.8249915
TIC269701147,18.6247,5348,0.1628,ck04,n,302.0256247,66.8503014
TIC27006192,3.12995,3767,0.0143,ck04,n,293.9733913,50.531846
TIC27006340,1.07224,5501,0.0087,ck04,n,293.9005786,50.4270507
TIC27006665,1.47401,4945,0.0103,ck04,n,293.8334488,50.2303479
TIC27007509,0.644206,5957,0.0065,ck04,n,293.8817361,49.6831419
TIC27009720,0.375273,6194,0.0043,ck04,n,293.8902214,48.3360926
TIC27010191,3.7449,5241,0.0303,ck04,n,293.9476365,48.0652589
TIC27011135,3.82424,4605,0.0238,ck04,n,294.121482,48.3497977
TIC27014562,2.76822,4075,0.0154,ck04,n,294.0830662,50.5027572
TIC27039476,11.0758,5520,0.0927,ck04,n,76.44594,21.548199
TIC270520765,2.34555,4262,0.0122,ck04,n,293.5111889,45.1366252
TIC270521167,0.838045,6296,0.0106,ck04,n,293.5004955,44.9324455
TIC270521439,1.14399,5437,0.0092,ck04,n,293.4548441,44.7927823
TIC270525576,0.975743,5611,0.0127,ck04,n,293.4689924,42.8223582
TIC270610053,0.713352,5409,0.0055,ck04,n,293.6012911,42.379791
TIC270611154,2.84257,4385,0.0156,ck04,n,293.6369437,42.8248275
TIC270611599,0.353099,6028,0.0048,ck04,n,293.5422586,43.0260555
TIC270615037,1.03452,5956,0.0089,ck04,n,293.6764689,44.6155972
TIC270615136,1.52386,5145,0.0103,ck04,n,293.6413146,44.6570692
TIC270616541,0.643883,6227,0.0079,ck04,n,293.5738933,45.3844919
TIC270617233,0.455359,5728,0.0042,ck04,n,293.6297645,45.7406293
TIC270617362,1.28989,4983,0.0091,ck04,n,293.6819098,45.8175241
TIC270618467,1.23532,5473,0.0114,ck04,n,293.6193001,46.4134015
TIC270619260,14.6396,5421,0.1225,ck04,n,293.6792058,46.8527337
TIC270619473,1.19062,5243,0.0092,ck04,n,293.6441248,46.9896696
TIC27064468,6.20581,6150,0.0716,ck04,n,151.6597827,18.6340631
TIC270695184,2.10822,4351,0.0112,ck04,n,293.6137413,47.838938
TIC270695341,0.995227,5946,0.01,ck04,n,293.6230451,47.9619127
TIC270696519,1.7197799,5889,0.0187,ck04,n,293.7258092,47.2469219
TIC270698316,2.41366,6150,0.0469,ck04,n,293.7164655,46.2266878
TIC270698499,0.813376,6091,0.0095,ck04,n,293.7280695,46.1291139
TIC270699185,0.773719,5667,0.0066,ck04,n,293.7432102,45.7615507
TIC270700432,1.58085,5646,0.0138,ck04,n,293.7471107,45.1071981
TIC270704515,0.871935,5802,0.0081,ck04,n,293.7191177,43.1245756
TIC270705258,0.495212,5726,0.0059,ck04,n,293.767386,42.8291562
TIC270705307,0.788784,5069,0.0054,ck04,n,293.7271604,42.8067119
TIC270705374,1.00053,5177,0.0075,ck04,n,293.8241813,42.779648
TIC270705735,1.25067,6570,0.0193,ck04,n,293.8345542,42.624948
TIC270706782,0.689524,5692,0.0062,ck04,n,293.8164588,42.2125159
TIC270781284,1.26102,6092,0.0154,ck04,n,293.8901979,42.5279413
TIC270782121,1.29057,5667,0.0113,ck04,n,294.009397,42.8807779
TIC270786157,1.02775,5820,0.0097,ck04,n,293.882901,44.6380717
TIC270787590,0.73607,6182,0.0087,ck04,n,293.9739359,45.3507167
TIC270788519,0.572219,6340,0.0065,ck04,n,294.0230229,45.8530535
TIC270789362,1.57966,4707,0.0098,ck04,n,294.0054181,46.3106625
TIC270790035,0.802988,5962,0.0072,ck04,n,293.9815378,46.687728
TIC270790094,0.72278,5887,0.0083,ck04,n,293.9886751,46.7179996
TIC270790313,0.696106,6099,0.0076,ck04,n,293.8813592,46.8388172
TIC270790652,0.448708,5471,0.0035,ck04,n,293.8656181,47.0268148
TIC27081773,0.540401,5759,0.0047,ck04,n,294.294483,50.725385
TIC27082352,0.669369,6326,0.007,ck04,n,294.3385109,50.3365178
TIC27082724,2.25057,5420,0.0182,ck04,n,294.3508497,50.0809627
TIC27082730,0.851139,5926,0.0074,ck04,n,294.2244432,50.0755761
TIC27083727,1.16777,5760,0.0165,ck04,n,294.2189131,49.4792536
TIC27084006,0.827859,5624,0.0073,ck04,n,294.2657519,49.3140933
TIC270854155,0.607898,6095,0.0069,ck04,n,294.1688142,46.7146161
TIC270854411,1.70766,4942,0.0146,ck04,n,294.0684116,46.5791357
TIC270855225,0.857968,5331,0.0062,ck04,n,294.1533505,46.1663976
TIC270857274,0.793334,5833,0.0075,ck04,n,294.1891824,45.1515263
TIC270857590,1.07209,5530,0.0079,ck04,n,294.1038932,45.0013533
TIC270858032,0.54496,5723,0.0046,ck04,n,294.1081465,44.7706524
TIC270863576,0.761806,5977,0.0064,ck04,n,294.1378921,42.3704075
TIC270948636,0.622891,5808,0.0059,ck04,n,294.2809679,42.2909295
TIC270954695,0.909095,6195,0.0107,ck04,n,294.3363936,44.9182296
TIC270955277,0.795359,6217,0.0095,ck04,n,294.266325,45.2042317
TIC270956861,2.02308,5105,0.0151,ck04,n,294.3255898,46.0022646
TIC270957896,0.830047,5196,0.0062,ck04,n,294.3416065,46.4987624
TIC270959184,0.890934,5539,0.0071,ck04,n,294.3262617,47.2175461
TIC270959279,0.765579,5769,0.0068,ck04,n,294.2413053,47.2759642
TIC271040328,0.874581,5727,0.0079,ck04,n,294.4783627,46.9458638
TIC271040560,1.20389,6072,0.0113,ck04,n,294.4627362,46.8214022
TIC271040678,0.456447,5760,0.0045,ck04,n,294.4556567,46.7435353
